,red_text,black_text,color,index
2623,"<Слава:>
",,red,
2624,,"А́ще не Госпо́дь сози́ждет дом доброде́телей, всу́е тружда́емся: / ду́шу же покрыва́ющу, никто́же наш разори́т град.
Плода́ чре́вна Ду́хом сынотворе́ное / Тебе́, Христу́, я́коже и Отцу́, святи́и всегда́ суть.
",black,0.0
2625,"<И ныне: тойже.>
",,red,
2626,,"Святы́м Ду́хом прозри́тся вся́кая святы́ня, прему́дрость: / осуществу́ет бо вся́кую тварь: Тому́ послу́жим: / Бог бо, я́ко Отцу́ же и Сло́ву.
",black,0.0
2627,"<Антифон 3:>
",,red,
2628,"<Слава:>
",,red,
2629,,"Боя́щиися Го́спода блаже́ни, в пути́ ходя́ще за́поведей: / снедя́т бо живо́тное всепло́дие.
О́крест трапе́зы Твоея́ возвесели́ся, / зря Твоя́, Пастыренача́льниче, исча́дия, нося́ща ве́тви благоде́лания.
",black,0.0
2630,"<И ныне: тойже.>
",,red,
2631,,"Святы́м Ду́хом вся́кое бога́тство сла́вы, / от Него́же благода́ть, и живо́т вся́кой тва́ри: / со Отце́м бо воспева́емь есть, и с Сло́вом.
",black,0.0
2632,"<Таже прокимен, глас 3:>
",,red,
2633,"<Стих:>
",,red,
2634,,"Рцы́те во язы́цех, я́ко Госпо́дь воцари́ся, / и́бо испра́ви вселе́нную, я́же не подви́жится.
",black,0.0
2635,"<Таже другий прокимен:>
",,red,
2636,,"Воспо́йте Го́сподеви песнь но́ву, воспо́йте Го́сподеви вся земля́.
",black,0.0
2637,"<Стих:>
",,red,
2638,,"Вся́кое дыха́ние / да хва́лит Го́спода.
",black,0.0
2639,"<Евангелие от Луки, 4 воскресное, зачало 112. [Лк. 24, 1 – 12.]>
",,red,
2640,,"Хвали́те Бо́га во святы́х Его́, хвали́те Его́ в утверже́нии си́лы Его́.
",black,0.0
2641,"<Таже глаголем:>
",,red,
2642,,"Во вре́мя о́но, во еди́ну от суббо́т, зело́ ра́но, приидо́ша жены́ на гроб, нося́ще я́же угото́ваша арома́ты, и други́я с ни́ми. Обрето́ша же ка́мень отвале́н от гро́ба, и вше́дше, не обрето́ша телесе́ Го́спода Иису́са. И бысть не домышля́ющимся им о сем, и се му́жа два ста́ста в них в ри́зах блеща́щихся. Пристра́шным же бы́вшим им, и покло́ншим ли́ца на зе́млю, реко́ста к ним: что и́щете жива́го с ме́ртвыми? Несть зде, но воста́. Помяни́те, я́коже глаго́ла вам, еще́ сый в Галиле́и, глаго́ля, я́ко подоба́ет Сы́ну Челове́ческому пре́дану бы́ти в ру́це челове́к гре́шник, и про́пяту бы́ти, и в тре́тий день воскре́снути. И помяну́ша глаго́лы Его́. И возвра́щшася от гро́ба, возвести́ша вся сия́ единомуна́десяте и всем про́чим. Бя́ше же Магдали́на Мари́я, и Иоа́нна, и Мари́я Иа́ковля, и про́чия с ни́ми, я́же глаго́лаху ко апо́столом сия́. И яви́шася пред ни́ми я́ко лжа глаго́лы их, и не ве́роваху им. Петр же воста́в тече́ ко гро́бу, и прини́к ви́де ри́зы еди́ны лежа́ща, и оты́де, в себе́ дивя́ся бы́вшему.
",black,0.0
2643,,"Воскресе́ние Христо́во ви́девше, / поклони́мся Свято́му Го́споду Иису́су, / еди́ному безгре́шному. / Кресту́Твоему́покланя́емся, Христе́, / и свято́е Воскресе́ние Твое́ пое́м и сла́вим. / Ты бо еси́ Бог наш, / ра́зве Тебе́ ино́го не зна́ем, / и́мя Твое́ имену́ем. / Прииди́те, вси ве́рнии, / поклони́мся Свято́му Христо́ву Воскресе́нию: / се бо прии́де Кресто́м ра́дость всему́ми́ру. / Всегда́благословя́ще Го́спода, / пое́м Воскресе́ние Его́: / распя́тие бо претерпе́в, / сме́ртию смерть разруши́ 
",red,
2644,. Трижды.,,red,
2645,"<Псалом 50. И целование Евангелиа.>
",,red,
2646,"<Таже глаголем по 50-м псалме, по обычаю:>
",,red,
2647,"<Слава:>
",,red,
2648,"<И ныне:>
",,red,
2649,,"Моли́твами апо́столов, / Ми́лостиве, очи́сти / мно́жества согреше́ний на́ших.
",black,0.0
2650,"<Таже, глас 6:>
",,red,
2651,,"Моли́твами Богоро́дицы, / Ми́лостиве, очи́сти / мно́жества согреше́ний на́ших.
",black,0.0
2652,"<Посем стихира:>
",,red,
2653,,"Поми́луй мя, Бо́же, / по вели́цей ми́лости Твое́й / и по мно́жеству щедро́т Твои́х / очи́сти беззако́ние мое́.
",black,0.0
2654,"<Таже,>
",,red,
2655,,"Воскре́с Иису́с от гро́ба, / я́коже прорече́, / даде́ нам живо́т ве́чный / и ве́лию ми́лость.
",black,0.0
2656,"<Таже канон Пасхи, со ирмосы и с Богородичнами его, на 8. И о разслабленном на 6. Катавасия:>
",,red,
